index,dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
19074,2016-03-31 16:53:16,Opel_Corsa_B,privat,Angebot,444,control,kleinwagen,1996,,0,corsa,150000,4,,opel,nein,2016-03-31 00:00:00,0,30851,2016-03-31 16:53:16
267693,2016-03-13 00:56:35,Ford_Fiesta_1.25_Trend,privat,Angebot,4990,control,kleinwagen,2009,manuell,82,fiesta,80000,10,benzin,ford,nein,2016-03-13 00:00:00,0,45326,2016-03-17 12:44:50
268668,2016-04-01 00:36:41,Volkswagen_Passat_Variant_1.9_TDI_Highline,privat,Angebot,1700,test,kombi,2003,manuell,131,passat,150000,4,diesel,volkswagen,nein,2016-04-01 00:00:00,0,69483,2016-04-07 05:16:26
25906,2016-03-08 15:46:36,350€€€€_VARIO,privat,Angebot,350,test,kombi,1997,manuell,75,cordoba,150000,0,benzin,seat,,2016-03-08 00:00:00,0,80634,2016-03-11 09:45:06
301278,2016-03-28 19:48:51,Seat_Leon_1.4_TSI_Start&Stop_FR,privat,Angebot,16000,control,limousine,2013,manuell,140,leon,50000,4,benzin,seat,nein,2016-03-28 00:00:00,0,12249,2016-04-01 05:17:37
90865,2016-04-01 00:39:14,Mercedes_Benz_A_140_Elegance,privat,Angebot,2950,test,limousine,2000,manuell,82,a_klasse,100000,3,benzin,mercedes_benz,ja,2016-03-31 00:00:00,0,73262,2016-04-07 02:44:26
22387,2016-04-03 19:44:06,Peugeot_504,privat,Angebot,3400,test,coupe,1973,manuell,103,5_reihe,150000,6,benzin,peugeot,nein,2016-04-03 00:00:00,0,22589,2016-04-05 20:16:09
307688,2016-03-21 15:36:19,Chevrolet_LT,privat,Angebot,2200,control,limousine,2006,manuell,90,aveo,150000,11,benzin,chevrolet,nein,2016-03-21 00:00:00,0,33378,2016-04-02 16:45:19
181286,2016-03-22 16:54:49,Opel_Combo_1.6,privat,Angebot,1390,test,kombi,2004,manuell,87,combo,150000,8,benzin,opel,nein,2016-03-22 00:00:00,0,63454,2016-04-06 07:17:54
361820,2016-03-28 16:42:29,Mercedes_Benz_A_140_Classic,privat,Angebot,2950,test,limousine,2004,manuell,82,a_klasse,100000,6,benzin,mercedes_benz,nein,2016-03-28 00:00:00,0,94081,2016-04-06 21:45:08
194194,2016-03-15 08:37:54,Mazda_CX_5_Sportsline_AWD_Automatik,privat,Angebot,21300,test,suv,2012,automatik,160,cx_reihe,70000,3,benzin,mazda,nein,2016-03-15 00:00:00,0,48268,2016-04-05 17:25:50
73592,2016-04-03 23:37:04,MG_ZR_160__ZKD_Kaputt_,privat,Angebot,1500,control,,2016,manuell,160,andere,90000,10,benzin,rover,ja,2016-04-03 00:00:00,0,57074,2016-04-06 08:16:30
85581,2016-03-15 19:40:34,Gepflegter_Nissan_Qashqai_visia_schwarz_metallic,privat,Angebot,10990,control,suv,2011,manuell,117,qashqai,50000,12,benzin,nissan,nein,2016-03-15 00:00:00,0,73469,2016-03-20 16:49:20
233392,2016-04-03 20:53:54,Subaru_justy,privat,Angebot,450,test,suv,2001,manuell,85,justy,150000,9,benzin,subaru,,2016-04-03 00:00:00,0,87509,2016-04-05 21:47:09
31333,2016-03-20 17:46:37,Volkswagen_Multivan_T4_2_5_TDI_Klimaautomatik_TÜV_neu,privat,Angebot,9999,test,bus,1999,manuell,102,transporter,150000,1,diesel,volkswagen,nein,2016-03-20 00:00:00,0,37124,2016-03-30 09:47:04
310888,2016-03-31 00:56:47,Fiat_tipo_kein_rost,privat,Angebot,250,control,limousine,1994,manuell,0,,150000,5,benzin,fiat,,2016-03-31 00:00:00,0,41540,2016-03-31 08:43:55
211637,2016-03-23 11:55:31,Volvo_940_Turbo__TÜV_neu__zuverlaessig_gutes_Auto!,privat,Angebot,3900,test,kombi,1995,manuell,155,andere,150000,4,benzin,volvo,nein,2016-03-23 00:00:00,0,81247,2016-04-05 11:18:17
205278,2016-04-03 13:42:22,Ford_Focus_1.6_;_Unfall_;_15700_km,privat,Angebot,2800,control,,2017,manuell,115,focus,20000,3,benzin,ford,ja,2016-04-03 00:00:00,0,30419,2016-04-05 12:19:01
300819,2016-03-19 17:38:51,Opel_astra_g_coupe_guter_zustand!!,privat,Angebot,0,control,,2017,,0,astra,150000,4,benzin,opel,,2016-03-19 00:00:00,0,44536,2016-03-19 17:38:51
268593,2016-03-21 19:47:32,Opel_Meriva_A_in_einem_gepflegten_Zustand,privat,Angebot,2450,test,,2016,manuell,0,meriva,150000,11,lpg,opel,nein,2016-03-21 00:00:00,0,94315,2016-03-23 00:47:15
208170,2016-03-22 16:54:27,Hyundai_i30_1.6_CRDi,privat,Angebot,14999,test,limousine,2013,manuell,110,i_reihe,40000,9,diesel,hyundai,nein,2016-03-22 00:00:00,0,52382,2016-03-24 00:47:16
21163,2016-03-14 15:53:15,Renault_Kangoo_4_x_4__ALLRAD__EZ_2006__Tausch_moeglich,privat,Angebot,3899,control,andere,2006,manuell,84,kangoo,150000,2,diesel,renault,nein,2016-03-14 00:00:00,0,35716,2016-03-24 09:43:49
212822,2016-03-26 13:58:31,Volkswagen_Golf_GTD_Navi_Panorama_Sport&Sound,privat,Angebot,25900,control,limousine,2015,manuell,184,golf,20000,3,diesel,volkswagen,nein,2016-03-26 00:00:00,0,38448,2016-04-02 03:45:35
253431,2016-03-10 17:36:43,Suzuki_Vitara,privat,Angebot,999,control,suv,1996,manuell,97,andere,150000,1,benzin,suzuki,nein,2016-03-10 00:00:00,0,99706,2016-03-10 17:36:43
246881,2016-03-14 21:50:09,Audi_A6_Avant_2.5_TDI,privat,Angebot,2640,test,kombi,2003,automatik,163,a6,150000,2,diesel,audi,nein,2016-03-14 00:00:00,0,25719,2016-04-02 15:18:48
287792,2016-04-03 11:44:57,Verkaufe_renault_Megane,privat,Angebot,500,control,,2000,,0,megane,150000,0,benzin,renault,,2016-04-03 00:00:00,0,12524,2016-04-07 12:45:08
175630,2016-04-01 16:46:03,BMW_320i_Touring__M_Sportpaket__sehr_gepflegt__Saphirschwarz_met.,privat,Angebot,16900,control,kombi,2009,manuell,170,3er,80000,10,benzin,bmw,nein,2016-04-01 00:00:00,0,8209,2016-04-05 11:49:06
23883,2016-04-02 00:59:26,Mercedes_Benz_C_200_T_CDI_Automatik_BlueEFFICIENCY_Avantgarde,privat,Angebot,14950,test,kombi,2010,automatik,136,c_klasse,125000,11,diesel,mercedes_benz,nein,2016-04-01 00:00:00,0,82061,2016-04-06 06:15:37
78157,2016-03-31 08:56:48,Seat_Exeo_ST_2.0_TDI_CR_Multitronic_Sport_mit_WR,privat,Angebot,14699,control,kombi,2011,automatik,143,exeo,60000,12,diesel,seat,nein,2016-03-31 00:00:00,0,34311,2016-04-02 03:44:59
92817,2016-03-15 17:41:45,Audi_80_2_6E,privat,Angebot,999,control,limousine,1992,manuell,150,80,150000,11,,audi,nein,2016-03-15 00:00:00,0,97833,2016-04-06 14:45:44
352755,2016-03-05 20:57:56,Volvo_940_GL,privat,Angebot,3000,control,limousine,1992,automatik,131,andere,150000,3,benzin,volvo,nein,2016-03-05 00:00:00,0,13437,2016-04-05 12:21:06
139782,2016-04-05 09:58:33,BMW_M3_Coupe__V_MAX_DVD_Einzelstueck,privat,Angebot,28500,control,coupe,2008,manuell,420,m_reihe,125000,11,benzin,bmw,nein,2016-04-05 00:00:00,0,6925,2016-04-07 12:45:31
152239,2016-03-24 18:58:23,Peugeot_206,privat,Angebot,1400,test,kleinwagen,2001,manuell,75,2_reihe,100000,7,benzin,peugeot,,2016-03-24 00:00:00,0,12209,2016-03-27 16:17:31
113199,2016-03-07 12:45:24,!!!_C_klasse_Kombi_lauft_wie_eine_Rolex_uhr!!!!_Topi!!__,privat,Angebot,999,test,kombi,2000,manuell,122,c_klasse,150000,5,,mercedes_benz,,2016-03-07 00:00:00,0,12169,2016-03-09 03:44:30
44557,2016-03-25 15:55:42,Jeep_Grand_Cherokee_3.0_CRD_Automatik_Standheizung,privat,Angebot,7655,test,suv,2006,automatik,218,grand,150000,12,diesel,jeep,ja,2016-03-25 00:00:00,0,28857,2016-04-06 20:16:50
75634,2016-03-29 19:51:21,Bmw_525..panoramadach..voll_leder.Tausch_moglich_mit_7_sitzer.,privat,Angebot,6950,control,kombi,2006,automatik,177,,150000,6,diesel,bmw,nein,2016-03-29 00:00:00,0,49497,2016-04-06 06:15:25
288984,2016-03-12 17:59:59,Lupo_1_0_silber,privat,Angebot,1399,test,kleinwagen,2003,manuell,50,lupo,150000,4,benzin,volkswagen,ja,2016-03-12 00:00:00,0,55118,2016-03-17 17:18:21
223697,2016-03-21 15:45:26,Twingo_1_2_ORANGE,privat,Angebot,650,control,,2000,,0,twingo,150000,0,benzin,renault,,2016-03-21 00:00:00,0,91301,2016-03-30 01:44:37
146376,2016-03-09 16:39:24,Suche_Chrysler_Voyager_V6_3_3_oder_3_8_Liter_ab_1996_GS,privat,Angebot,0,test,,2000,,0,voyager,150000,0,,chrysler,,2016-03-09 00:00:00,0,93309,2016-04-07 03:46:34
140673,2016-04-04 09:37:40,VW_Polo_6N_Schlachtfahrzeug_LD5D_Seilzuggetriebe,privat,Angebot,0,control,kleinwagen,1996,manuell,45,polo,150000,0,benzin,volkswagen,,2016-04-04 00:00:00,0,58453,2016-04-06 11:17:08
120442,2016-03-24 12:57:57,Golf_2_gti_TÜV_neu,privat,Angebot,2500,test,coupe,1989,manuell,107,golf,90000,0,benzin,volkswagen,,2016-03-24 00:00:00,0,99869,2016-04-07 04:45:42
241373,2016-03-30 16:53:41,Porsche_930_Turbo,privat,Angebot,67500,test,coupe,1986,,300,911,150000,6,,porsche,nein,2016-03-30 00:00:00,0,92339,2016-03-30 17:41:10
366743,2016-03-12 15:46:01,Hyundai_I30_Bj2009_1_6_l_Diesel,privat,Angebot,4000,control,kombi,2009,manuell,0,i_reihe,125000,3,diesel,hyundai,ja,2016-03-12 00:00:00,0,54550,2016-03-12 15:46:01
164861,2016-03-25 14:40:06,Mercede_Benz_SLK_230_Kompressor_R170_Cabrio_Roadster_SONDERPREIS,privat,Angebot,5000,control,cabrio,1999,manuell,193,slk,150000,3,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,24229,2016-04-04 15:46:44
42610,2016-03-26 10:40:11,Sandero_1.4_MPI_Ambiance_TÜV_NEU_ZAHNRIEMEN_NEU,privat,Angebot,3199,test,kleinwagen,2009,manuell,0,sandero,125000,8,benzin,dacia,nein,2016-03-26 00:00:00,0,82256,2016-04-05 21:17:23
334280,2016-03-31 13:56:38,Audi_A4_Avant_1.8,privat,Angebot,2300,control,kombi,1996,manuell,125,a4,150000,2,benzin,audi,nein,2016-03-31 00:00:00,0,28816,2016-04-06 06:44:55
179951,2016-03-19 12:48:22,BMW_318i,privat,Angebot,850,test,limousine,1997,manuell,116,3er,150000,3,benzin,bmw,nein,2016-03-19 00:00:00,0,83026,2016-04-06 17:45:37
338966,2016-03-25 09:52:13,BMW_120d_Bi_Xenon_PDC_Keyless_Go_SHZ_ALU_+_Winterre,privat,Angebot,11890,test,limousine,2010,manuell,177,1er,150000,1,diesel,bmw,nein,2016-03-25 00:00:00,0,38533,2016-04-06 09:46:26
160707,2016-03-08 20:06:24,DieselEuro4GrunePlakette_NUR_4.499EURO,privat,Angebot,0,test,bus,2005,manuell,101,vivaro,80000,8,diesel,opel,nein,2016-03-08 00:00:00,0,61184,2016-03-08 20:50:44
163620,2016-03-28 13:25:26,Ford_Ka_Futura,privat,Angebot,750,control,kleinwagen,2003,manuell,60,ka,150000,7,benzin,ford,nein,2016-03-28 00:00:00,0,35753,2016-04-06 08:45:40
221012,2016-03-07 08:55:11,Opel_Corsa_C,privat,Angebot,600,control,kleinwagen,2001,manuell,0,corsa,125000,7,benzin,opel,ja,2016-03-07 00:00:00,0,4741,2016-03-29 04:46:08
129324,2016-04-02 18:57:40,Mercedes_Benz_C220_CDI_BlueEfficiency_Limousine,privat,Angebot,18500,control,limousine,2011,automatik,170,c_klasse,80000,4,diesel,mercedes_benz,nein,2016-04-02 00:00:00,0,12247,2016-04-02 18:57:40
350505,2016-03-11 15:39:16,Audi_A3_1.6,privat,Angebot,1850,test,kleinwagen,2002,manuell,102,a3,150000,6,,audi,ja,2016-03-11 00:00:00,0,22846,2016-03-22 05:45:44
283851,2016-03-22 09:51:49,Jeep_Wrangler_YJ_4.0_2/1995,privat,Angebot,6500,test,suv,1995,manuell,185,wrangler,90000,2,benzin,jeep,nein,2016-03-22 00:00:00,0,22885,2016-03-22 10:44:25
173218,2016-03-17 19:38:38,Vw_Polo_6_n_Tuev_bis_09/17,privat,Angebot,550,control,kleinwagen,1996,manuell,50,polo,150000,0,,volkswagen,nein,2016-03-17 00:00:00,0,10365,2016-04-07 07:16:28
211433,2016-03-22 15:50:30,Skoda_Fabia_1.6_16V_Combi_Tiptronic_Elegance,privat,Angebot,6500,test,kombi,2008,automatik,105,fabia,80000,5,benzin,skoda,nein,2016-03-22 00:00:00,0,60529,2016-04-07 04:45:16
110482,2016-03-26 14:37:21,BMW_335i_e90___US_Version__Reimport____Leder___Xenon,privat,Angebot,13000,control,limousine,2008,automatik,306,3er,90000,6,benzin,bmw,,2016-03-26 00:00:00,0,1257,2016-04-06 02:17:04
241317,2016-03-13 14:36:24,Nissan_Vanette_zu_verkaufen,privat,Angebot,600,test,bus,1998,manuell,0,,125000,6,diesel,nissan,,2016-03-13 00:00:00,0,21077,2016-03-21 16:46:55
289198,2016-03-09 18:40:14,Ford_Puma,privat,Angebot,1300,test,kleinwagen,1997,manuell,125,andere,150000,8,benzin,ford,nein,2016-03-09 00:00:00,0,57319,2016-03-16 00:44:41
10328,2016-03-17 17:40:38,Fiat_ducato!_Sehr_gute_zustand,privat,Angebot,3100,control,bus,2004,manuell,0,ducato,150000,12,diesel,fiat,,2016-03-17 00:00:00,0,31020,2016-03-23 05:46:52
278335,2016-03-09 13:57:28,Alfa_Romeo_GTV_2.0_Twin_Spark_16V__TÜV_10/2016,privat,Angebot,1200,control,coupe,1999,manuell,150,andere,150000,10,benzin,alfa_romeo,nein,2016-03-09 00:00:00,0,46562,2016-03-26 19:45:53
99799,2016-03-31 10:37:37,Honda_CR_V_2.2i_CTDi_DPF,privat,Angebot,7500,control,suv,2007,manuell,140,cr_reihe,150000,1,diesel,honda,ja,2016-03-31 00:00:00,0,54295,2016-03-31 11:42:54
216467,2016-03-29 17:58:12,Ford_Fiesta_Style_Automatik,privat,Angebot,1650,control,kleinwagen,1998,,0,fiesta,60000,0,benzin,ford,,2016-03-29 00:00:00,0,66798,2016-04-06 04:16:34
215149,2016-03-30 10:56:45,BMW_316ti_compact,privat,Angebot,3900,test,limousine,2002,manuell,116,3er,150000,10,benzin,bmw,nein,2016-03-30 00:00:00,0,96450,2016-04-07 01:44:52
357806,2016-03-27 11:54:34,LPG_Opel_Astra_G_Caravan_1_6_16V,privat,Angebot,1350,test,kombi,1999,manuell,101,astra,150000,2,lpg,opel,nein,2016-03-27 00:00:00,0,52441,2016-03-29 00:47:24
98169,2016-03-26 13:49:35,FORD_Transit_Connect_T230_Lang_Hoch_Kastenwagen_DIESEL___T_O_P_!,privat,Angebot,6500,control,andere,2011,manuell,90,andere,100000,6,diesel,ford,nein,2016-03-26 00:00:00,0,65232,2016-04-02 14:47:56
184077,2016-03-08 20:49:58,Opel_Corsa_1.2_16V_Comfort,privat,Angebot,2500,control,kleinwagen,2001,automatik,75,corsa,100000,9,benzin,opel,ja,2016-03-08 00:00:00,0,64720,2016-03-23 18:47:55
114451,2016-03-27 15:51:51,Audi_A4_1.8,privat,Angebot,1799,control,limousine,1997,manuell,125,a4,150000,3,benzin,audi,nein,2016-03-27 00:00:00,0,91572,2016-04-05 11:47:45
342731,2016-03-08 09:56:29,Passat_W8__V8_275_PS__Allrad,privat,Angebot,5300,control,,2017,automatik,275,passat,150000,1,benzin,volkswagen,nein,2016-03-08 00:00:00,0,94032,2016-04-06 20:45:26
193023,2016-03-31 08:57:31,Opel_Corsa_B_1.4i_Automatik__Doppelairbags_Servo_Tuev_10/2016_,privat,Angebot,180,control,kleinwagen,1995,automatik,60,corsa,125000,5,benzin,opel,ja,2016-03-31 00:00:00,0,32791,2016-04-02 05:16:22
225092,2016-03-13 17:37:46,Skoda_Fabia,privat,Angebot,5500,control,kombi,2008,manuell,105,fabia,125000,8,benzin,skoda,nein,2016-03-13 00:00:00,0,95028,2016-04-06 17:46:26
191545,2016-04-01 10:56:12,BMW_M3_Power!____Leider_Notverkauf_,privat,Angebot,7500,control,,2017,manuell,358,,150000,5,,bmw,,2016-04-01 00:00:00,0,13089,2016-04-01 10:56:12
5725,2016-04-04 16:47:25,Mercedes_Benz_E_220_T_CDI_Automatik_Avantgarde_DPF,privat,Angebot,8799,test,kombi,2007,automatik,170,e_klasse,150000,9,diesel,mercedes_benz,nein,2016-04-04 00:00:00,0,63628,2016-04-06 18:45:28
102947,2016-03-14 18:54:30,Audi_S3,privat,Angebot,13800,test,coupe,2008,manuell,265,andere,150000,11,benzin,audi,nein,2016-03-14 00:00:00,0,66287,2016-04-06 03:16:48
264198,2016-04-05 09:56:05,verk._einen_Peugeot_1007__Bj._2005_mit_gruener_Plakette,privat,Angebot,2490,control,kleinwagen,2005,manuell,68,1_reihe,150000,9,diesel,peugeot,nein,2016-04-05 00:00:00,0,14793,2016-04-07 13:17:01
256801,2016-03-22 20:54:45,Audi_A6_Avant_2.7_TDI_DPF,privat,Angebot,9999,control,kombi,2008,manuell,179,a6,150000,3,diesel,audi,nein,2016-03-22 00:00:00,0,25866,2016-03-26 23:46:03
37730,2016-04-03 17:55:44,VW_Polo_86c_Fox_Coupe,privat,Angebot,750,test,coupe,1992,manuell,45,,150000,0,benzin,volkswagen,,2016-04-03 00:00:00,0,39245,2016-04-05 18:17:48
99049,2016-03-20 18:26:50,Audi_A6_S6_4B_S_line_2_5tdi,privat,Angebot,2000,control,kombi,2002,automatik,163,a6,150000,9,diesel,audi,ja,2016-03-20 00:00:00,0,53567,2016-03-31 23:47:25
333464,2016-04-02 16:53:40,Volkswagen_Golf_1_9_TDI_Trendlinde,privat,Angebot,3500,control,kleinwagen,2005,manuell,90,golf,150000,8,diesel,volkswagen,ja,2016-04-02 00:00:00,0,97711,2016-04-04 14:46:12
63463,2016-03-28 19:38:15,MINI_Cooper_1_6_2002_Tuev_bis_2017,privat,Angebot,3700,control,kleinwagen,2002,manuell,0,cooper,150000,4,benzin,mini,ja,2016-03-28 00:00:00,0,50354,2016-03-30 11:17:00
262243,2016-03-16 23:53:35,Audi_A3_1.8_TFSI_Sportback_Ambition,privat,Angebot,9100,test,kombi,2008,manuell,160,a3,150000,12,benzin,audi,nein,2016-03-16 00:00:00,0,67067,2016-04-06 02:15:28
354459,2016-03-05 23:46:45,VW_Caddy_1.9_TDI_zu_verkaufen,privat,Angebot,1500,control,kombi,2000,manuell,90,caddy,150000,6,diesel,volkswagen,,2016-03-05 00:00:00,0,39629,2016-03-30 13:17:55
112632,2016-03-25 20:54:15,Seat_Ibiza_1.4_16V_Sport,privat,Angebot,3399,control,kleinwagen,2002,manuell,101,ibiza,125000,11,benzin,seat,nein,2016-03-25 00:00:00,0,96175,2016-04-01 08:45:43
220852,2016-03-09 13:00:23,Vectra_Kombi_2.0_an_Bastler__als_Teiletraeger_zum_Ausschlachten,privat,Angebot,350,control,kombi,1998,,0,vectra,150000,0,benzin,opel,ja,2016-03-09 00:00:00,0,46236,2016-03-10 19:17:56
67022,2016-03-29 21:54:45,BMW_E38_735i_ORIGINAL_ZUSTAND,privat,Angebot,1600,test,limousine,1997,automatik,235,7er,150000,5,benzin,bmw,nein,2016-03-29 00:00:00,0,41747,2016-04-06 08:45:35
24287,2016-03-10 14:53:28,W210_E_Klasse_zu_verkaufen!,privat,Angebot,0,test,limousine,1997,manuell,100,e_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-10 00:00:00,0,23683,2016-03-11 15:44:48
340679,2016-04-04 22:45:59,Mercedes_C_200_CDI___Russpartikel_Filter_Gruene_Umweltsplakete,privat,Angebot,2390,test,kombi,2001,manuell,102,c_klasse,150000,3,diesel,mercedes_benz,ja,2016-04-04 00:00:00,0,31603,2016-04-07 01:18:00
253762,2016-03-22 21:36:25,Ford_Scorpio_Rentnerfahrzeug,privat,Angebot,360,control,,2000,automatik,0,andere,5000,12,benzin,ford,,2016-03-22 00:00:00,0,38124,2016-03-22 21:36:25
195550,2016-03-28 14:53:45,Ford_Escort_Cabrio__Michael_Schumacher__Edition,privat,Angebot,799,test,cabrio,1994,manuell,90,escort,150000,3,benzin,ford,nein,2016-03-28 00:00:00,0,78253,2016-04-06 19:16:31
152915,2016-03-11 23:46:09,Volkswagen_Passat_Variant_2.0_TSI_Automatik_Highline,privat,Angebot,13999,test,kombi,2009,automatik,241,passat,125000,6,benzin,volkswagen,nein,2016-03-11 00:00:00,0,68163,2016-04-07 01:46:38
102986,2016-03-24 12:46:15,RESERVIERT!!!!!!!!!,privat,Angebot,850,test,cabrio,1994,manuell,150,3er,150000,7,benzin,bmw,nein,2016-03-24 00:00:00,0,1257,2016-03-24 12:46:15
203696,2016-03-09 22:38:34,Ford_Mondeo_Turnier_2.0_TDCi_Titanium,privat,Angebot,8000,test,kombi,2008,manuell,116,mondeo,100000,4,diesel,ford,nein,2016-03-09 00:00:00,0,31789,2016-03-13 03:45:53
72352,2016-03-26 16:53:52,Ford_Fiesta,privat,Angebot,696,control,kleinwagen,2001,manuell,60,fiesta,150000,6,benzin,ford,nein,2016-03-26 00:00:00,0,48317,2016-03-26 16:53:52
277565,2016-03-22 19:58:36,Kleiner_Flitzer_zu_verkaufen,privat,Angebot,600,test,kleinwagen,1994,manuell,60,,150000,9,benzin,opel,nein,2016-03-22 00:00:00,0,25795,2016-04-06 02:44:55
216267,2016-03-22 19:51:37,OPEL_VECTRA_B_CARAVAN_KOMBI,privat,Angebot,900,test,kombi,1998,manuell,100,vectra,150000,11,benzin,opel,,2016-03-22 00:00:00,0,44651,2016-04-06 13:16:20
254137,2016-03-25 12:37:00,BMW_320_Ci,privat,Angebot,7300,test,cabrio,2002,automatik,170,3er,150000,5,benzin,bmw,nein,2016-03-25 00:00:00,0,72760,2016-04-06 13:45:00
175596,2016-03-31 18:49:55,Hyundai_Atos_1.1_Prime__11.000_Km,privat,Angebot,3299,control,kleinwagen,2006,manuell,63,andere,20000,10,benzin,hyundai,nein,2016-03-31 00:00:00,0,99867,2016-04-06 12:46:38
229427,2016-03-22 19:37:45,Audi_A6_3.0_TDI_DPF_quattro,privat,Angebot,14900,test,limousine,2010,manuell,239,a6,150000,2,diesel,audi,nein,2016-03-22 00:00:00,0,94036,2016-04-06 12:15:49
350009,2016-03-15 20:58:24,Renault_Megane_1.4_Expression,privat,Angebot,2250,test,limousine,2003,manuell,98,megane,125000,4,benzin,renault,nein,2016-03-15 00:00:00,0,54294,2016-04-07 04:46:50
312850,2016-03-24 12:54:55,Suche_Auto_auf_Ratenzahlung,privat,Angebot,0,test,kombi,1995,,100,,150000,3,diesel,volkswagen,,2016-03-24 00:00:00,0,44137,2016-04-07 03:46:48
142488,2016-03-14 15:36:22,Volkswagen_Golf_Variant_1.8_Zahnr._neu_TÜV_bis_Jan._2017,privat,Angebot,800,control,kombi,1994,manuell,0,golf,125000,9,benzin,volkswagen,nein,2016-03-14 00:00:00,0,57078,2016-04-05 20:44:59
9226,2016-03-23 17:59:20,Ford_Fiesta_Fun_1.3,privat,Angebot,2500,control,kleinwagen,2006,manuell,69,fiesta,150000,6,benzin,ford,nein,2016-03-23 00:00:00,0,35418,2016-04-05 22:18:08
95877,2016-03-20 20:42:02,Mercedes_Benz_E_240_T_Avantgarde,privat,Angebot,6700,test,kombi,2003,automatik,177,e_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-20 00:00:00,0,15526,2016-04-07 04:46:58
159485,2016-03-06 16:48:14,Mazda_2_1.3_MZR_Iro,privat,Angebot,9490,test,kleinwagen,2014,manuell,75,andere,20000,11,benzin,mazda,nein,2016-03-06 00:00:00,0,95444,2016-03-30 08:15:37
288792,2016-03-21 20:41:05,sparsamer_Flitzer__8_fach_bereift__TÜV_7/17_1.4_TDI_DPF,privat,Angebot,3990,control,kleinwagen,2008,manuell,80,ibiza,125000,8,diesel,seat,nein,2016-03-21 00:00:00,0,83093,2016-03-21 20:41:05
35373,2016-04-02 14:55:43,Seat_Arosa_1.0_Select,privat,Angebot,1350,test,kleinwagen,2001,manuell,50,arosa,150000,3,benzin,seat,nein,2016-04-02 00:00:00,0,47800,2016-04-06 13:17:53
370677,2016-03-10 17:56:54,Renault_Kangoo,privat,Angebot,11950,control,bus,2012,,109,kangoo,90000,8,diesel,renault,nein,2016-03-10 00:00:00,0,13581,2016-04-05 21:18:10
256724,2016-03-22 20:38:44,Audi_A4_1.9_TDI,privat,Angebot,2300,control,limousine,2001,manuell,131,a4,150000,4,diesel,audi,ja,2016-03-22 00:00:00,0,74348,2016-03-22 20:38:44
65569,2016-03-14 12:56:03,Opel_Corsa_B_Swing_1_2_.TÜV:10_2016,privat,Angebot,499,test,kleinwagen,1995,manuell,45,corsa,150000,3,benzin,opel,,2016-03-14 00:00:00,0,59425,2016-03-16 02:44:23
169206,2016-03-21 15:50:54,Fiat_500_zu_verkaufen,privat,Angebot,9500,control,limousine,2014,manuell,703,500,30000,10,benzin,fiat,,2016-03-21 00:00:00,0,59227,2016-04-02 15:47:04
45144,2016-03-16 23:50:44,Volkswagen_Polo_1.0__6N2__Comfortline_Servo_Zentral_Euro4_,privat,Angebot,1699,test,kleinwagen,2001,manuell,50,polo,150000,3,benzin,volkswagen,nein,2016-03-16 00:00:00,0,68161,2016-03-19 06:18:14
362967,2016-03-22 19:52:30,Nissan_Almera,privat,Angebot,150,test,,2000,,0,almera,150000,7,benzin,nissan,,2016-03-22 00:00:00,0,17213,2016-03-22 19:52:30
225508,2016-03-16 21:58:40,BMW_520i_touring,privat,Angebot,699,control,kombi,1994,manuell,150,5er,150000,12,benzin,bmw,ja,2016-03-16 00:00:00,0,40489,2016-03-17 00:40:46
81204,2016-03-26 12:48:31,MINI_Cooper_Midnight_Black_Winter_&Sommerreifen+Felge,privat,Angebot,13990,control,kleinwagen,2012,manuell,122,cooper,20000,1,benzin,mini,nein,2016-03-25 00:00:00,0,60435,2016-04-05 18:45:44
95616,2016-03-12 16:51:11,Smart_gesucht,privat,Angebot,4000,control,,2018,automatik,0,fortwo,90000,0,benzin,smart,nein,2016-03-12 00:00:00,0,25421,2016-03-14 09:15:40
883,2016-03-19 13:43:42,Honda_Civic_1.4i_S_Cool,privat,Angebot,1500,test,limousine,2001,manuell,90,civic,150000,6,benzin,honda,nein,2016-03-19 00:00:00,0,79618,2016-03-27 01:45:14
190557,2016-03-11 14:54:49,Renault_Twingo_1.2_mit_TÜV_und_Euro_3,privat,Angebot,180,control,,2016,manuell,58,twingo,150000,4,benzin,renault,nein,2016-03-11 00:00:00,0,1109,2016-03-12 19:45:35
235671,2016-03-18 22:22:49,BMW_BMW_X5_4_4i_286PS/LPG_BRC_Anlage_Tuev_07/2017,privat,Angebot,4900,test,limousine,2001,automatik,286,x_reihe,150000,10,lpg,bmw,ja,2016-03-18 00:00:00,0,53547,2016-04-06 13:16:01
317133,2016-03-08 14:46:21,VW_Polo_nur_45TKM__5_Tuerer__Klima__Scheckheft__1.2_9N__silber_met,privat,Angebot,3950,test,kleinwagen,2003,manuell,54,polo,50000,10,benzin,volkswagen,nein,2016-03-08 00:00:00,0,27243,2016-03-17 07:17:50
